aggregate_rating,city,index,price_range,name,location_url,url,average_cost_for_two,phone,timings,cuisines,address,rating_text,establishment,locality_verbose,votes,more_info,zipcode,locality,highlights,highlights_4/5_star,highlights_5_star_property,highlights_air_conditioned,highlights_all_day_breakfast,highlights_available_for_functions,highlights_axis_bank_-_dining_delights,highlights_board_games,highlights_breakfast,highlights_brunch,highlights_buffet,highlights_bulk_orders_accepted,highlights_cash,highlights_couple_entry_only,highlights_credit_card,highlights_dj,highlights_debit_card,highlights_delivery,highlights_desserts_and_bakes,highlights_digital_payments_accepted,highlights_dinner,highlights_disabled_friendly,highlights_family_friendly,highlights_free_parking,highlights_free_wifi,highlights_gaming_area,highlights_gluten_free_options,highlights_group_meal,highlights_halal,highlights_happy_hours,highlights_high_tea,highlights_home_delivery,highlights_indoor_seating,highlights_keto_options,highlights_kid_friendly,highlights_live_entertainment,highlights_live_music,highlights_live_sports_screening,highlights_low-intensity_music,highlights_lunch_menu,highlights_lunch,highlights_luxury_dining,highlights_mall_parking,highlights_no_alcohol_available,highlights_no_seating_available,highlights_outdoor_seating,highlights_party_music,highlights_pet_friendly,highlights_poolside,highlights_pre-ordering_required,highlights_private_dining_area_available,highlights_pure_veg,highlights_restroom_available,highlights_romantic_dining,highlights_rooftop,highlights_self_service,highlights_serves_alcohol,highlights_serves_cocktails,highlights_serves_jain_food,highlights_serves_non_veg,highlights_smoking_area,highlights_sneakpeek,highlights_sodexo,highlights_standing_tables,highlights_street_parking,highlights_subscription_available,highlights_sugar_free_options,highlights_table_reservation_not_required,highlights_table_booking_for_groups,highlights_table_booking_not_available,highlights_table_booking_recommended,highlights_table_reservation_required,highlights_takeaway_available,highlights_ticket_restaurant,highlights_unlimited_pizza,highlights_valet_parking_available,highlights_variable_menu,highlights_vegan_options,highlights_vegetarian_only,highlights_wheelchair_accessible,highlights_wifi,highlights_wine,highlights_work_friendly,highlights_
0.0,Ahmedabad,788,1.0,Shiva's Shakti,https://www.google.com/maps/search/?api=1&query=Shiva%27s%20Shakti%2C%20Ahmedabad%20Food%20Truck%20Park%2C%20Opposite%20Karnavati%20Club%2C%20S.G.Highway%2C%20Satellite%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/shivas-shakti-satellite?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,300,,4 PM to 12 Midnight,Fast Food,"Ahmedabad Food Truck Park, Opposite Karnavati Club, S.G.Highway, Satellite, Ahmedabad",Not rated,['Food Truck'],"Satellite, Ahmedabad",1.0,,,Satellite,"['No Seating Available', 'Delivery', 'Dinner', 'Cash', 'Takeaway Available', 'Pure Veg']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,Ahmedabad,789,2.0,Gabru Desi,https://www.google.com/maps/search/?api=1&query=Gabru%20Desi%2C%20B-10%20Shyamvihar%20Apartment%2C%20Judges%20Bunglow%20Road%2C%20Bodakdev%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/gabru-desi-bodakdev?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,400,,9AM to 6PM (Mon-Sun),Street Food,"B-10 Shyamvihar Apartment, Judges Bunglow Road, Bodakdev, Ahmedabad",Not rated,['Food Truck'],"Bodakdev, Ahmedabad",3.0,,,Bodakdev,"['Cash', 'Takeaway Available', 'No Alcohol Available', 'Outdoor Seating', 'Digital Payments Accepted', 'Pure Veg']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,Ahmedabad,790,2.0,7 Miles,https://www.google.com/maps/search/?api=1&query=7%20Miles%2C%20Opposite%20Al%20Burooj%20Flat%2C%20Makarba%20-%20Fatehvadi%20Road,https://www.zomato.com/7-miles-food-truck?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,350,,5 PM to 12 Midnight,"North Indian, Mughlai","Opposite Al Burooj Flat, Makarba - Fatehvadi Road",Not rated,['Food Truck'],"Sarkhej, Ahmedabad",1.0,,,Sarkhej,"['Dinner', 'Delivery', 'Cash', 'Takeaway Available', 'Outdoor Seating']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,Ahmedabad,791,1.0,Shiva Sun Chinese,https://www.google.com/maps/search/?api=1&query=Shiva%20Sun%20Chinese%2C%20Near%20Ahmedabad%20Food%20Truck%20Park%2C%20Opposite%20Karnavati%20Club%2C%20S.G.%20Highway%2C%20Ramdevnagar%2C%20Satellite%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/shiva-sun-chinese-satellite?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,300,,6 PM to 12 Midnight,Chinese,"Near Ahmedabad Food Truck Park, Opposite Karnavati Club, S.G. Highway, Ramdevnagar, Satellite, Ahmedabad",Not rated,['Food Truck'],"Satellite, Ahmedabad",0.0,,,Satellite,"['Cash', 'Dinner', 'Takeaway Available', 'Outdoor Seating', 'Pure Veg', 'Digital Payments Accepted']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,Ahmedabad,792,1.0,Rista Coffee Bar,https://www.google.com/maps/search/?api=1&query=Rista%20Coffee%20Bar%2C%20Ahmedabad%20Street%20Food%20Park%2C%20Near%20Ford%20Showroom%2C%20S.G%20Highway%2CMakarba%2C%20Prahlad%20Nagar%2C%20Ahmedabad,https://www.zomato.com/rista-coffee-bar-food-truck?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,300,,5:30 PM to 1:30 AM,Beverages,"Ahmedabad Street Food Park, Near Ford Showroom, S.G Highway,Makarba, Prahlad Nagar, Ahmedabad",Not rated,['Food Truck'],"Prahlad Nagar, Ahmedabad",0.0,,,Prahlad Nagar,"['Cash', 'Takeaway Available', 'Outdoor Seating', 'Pure Veg', 'Digital Payments Accepted']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,Ahmedabad,793,1.0,VM Surti Egg Center,https://www.google.com/maps/search/?api=1&query=VM%20Surti%20Egg%20Center%2C%20Near%20Ahmedabad%20Food%20Truck%20Park%2C%20Opposite%20Karnavati%20Club%2C%20S.G.%20Highway%2C%20Ramdevnagar%2C%20Satellite%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/vm-surti-egg-center-satellite?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,250,,5 PM to 12 Midnight,"Fast Food, North Indian","Near Ahmedabad Food Truck Park, Opposite Karnavati Club, S.G. Highway, Ramdevnagar, Satellite, Ahmedabad",Not rated,['Food Truck'],"Satellite, Ahmedabad",0.0,,,Satellite,"['Takeaway Available', 'Dinner', 'Delivery', 'Cash', 'Outdoor Seating', 'Digital Payments Accepted', 'Self Service']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,Ahmedabad,794,1.0,Ishu Dosa Hut,https://www.google.com/maps/search/?api=1&query=Ishu%20Dosa%20Hut%2C%20Near%20Ahmedabad%20Food%20Truck%20Park%2C%20Opposite%20Karnavati%20Club%2C%20S.G.%20Highway%2C%20Ramdevnagar%2C%20Satellite%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/ishu-dosa-hut-satellite?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,300,,6 PM to 12 Midnight,South Indian,"Near Ahmedabad Food Truck Park, Opposite Karnavati Club, S.G. Highway, Ramdevnagar, Satellite, Ahmedabad",Not rated,['Food Truck'],"Satellite, Ahmedabad",0.0,,,Satellite,"['Dinner', 'Takeaway Available', 'Cash', 'Outdoor Seating', 'Digital Payments Accepted', 'Pure Veg']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,Ahmedabad,795,1.0,Ratlam Cafe House,https://www.google.com/maps/search/?api=1&query=Ratlam%20Cafe%20House%2C%20Ahmedabad%20Food%20Truck%20Park%2C%20Opposite%20Karnavati%20Club%2C%20S.G.%20Highway%2C%20Ramdevnagar%2C%20Satellite%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/ratlam-cafe-house-satellite?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,100,,6 PM to 12 Midnight,Beverages,"Ahmedabad Food Truck Park, Opposite Karnavati Club, S.G. Highway, Ramdevnagar, Satellite, Ahmedabad",Not rated,['Food Truck'],"Satellite, Ahmedabad",0.0,,,Satellite,"['Cash', 'Takeaway Available', 'Outdoor Seating', 'Digital Payments Accepted', 'Self Service', 'Pure Veg']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,Ahmedabad,796,1.0,Bhavani Dosa,https://www.google.com/maps/search/?api=1&query=Bhavani%20Dosa%2C%20Near%20Ahmedabad%20Food%20Truck%20Park%2C%20Opposite%20Karnavati%20Club%2C%20S.G.%20Highway%2C%20Ramdevnagar%2C%20Satellite%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/bhavani-dosa-satellite?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,250,,6 PM to 1 AM,South Indian,"Near Ahmedabad Food Truck Park, Opposite Karnavati Club, S.G. Highway, Ramdevnagar, Satellite, Ahmedabad",Not rated,['Food Truck'],"Satellite, Ahmedabad",0.0,,,Satellite,"['Cash', 'Takeaway Available', 'Dinner', 'Outdoor Seating', 'Pure Veg', 'Digital Payments Accepted']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,Ahmedabad,797,1.0,Kriga Chocolates,https://www.google.com/maps/search/?api=1&query=Kriga%20Chocolates%2C%20T/11%2C%20Madhav%20Bagh%20Flat%2C%20Opposite%20Khodiyar%20Dairy%2C%20Nirnay%20Nagar%2C%20Ranip%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/kriga-chocolates-ranip?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,200,,"9AM to 12Midnight (Mon),7PM to 12Midnight (Tue-Sun)",Desserts,"T/11, Madhav Bagh Flat, Opposite Khodiyar Dairy, Nirnay Nagar, Ranip, Ahmedabad",Not rated,['Confectionery'],"Ranip, Ahmedabad",2.0,,382481,Ranip,"['Cash', 'Takeaway Available', 'No Seating Available', 'Delivery', 'Pre-Ordering Required', 'Desserts and Bakes', 'Pure Veg']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,Ahmedabad,798,2.0,Masty Foods,https://www.google.com/maps/search/?api=1&query=Masty%20Foods%2C%20105%2C%20First%20Floor%2C%20Shivalik%20Plaza%2C%20Opposite%20AMA%2C%20IIM%20Road%2C%20Vastrapur%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/masty-foods-vastrapur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,550,,7 AM to 11 PM,"North Indian, Mughlai, Chinese","105, First Floor, Shivalik Plaza, Opposite AMA, IIM Road, Vastrapur, Ahmedabad",Very Good,['Casual Dining'],"Vastrapur, Ahmedabad",752.0,,,Vastrapur,"['Credit Card', 'Debit Card', 'Lunch', 'Delivery', 'Takeaway Available', 'Breakfast', 'No Alcohol Available', 'Dinner', 'Cash', 'Indoor Seating', 'Table booking not available', 'Air Conditioned', 'Digital Payments Accepted']",0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.2,Ahmedabad,799,2.0,Aureate - El Dorado,https://www.google.com/maps/search/?api=1&query=Aureate%20-%20El%20Dorado%2C%20El%20Dorado%2C%20Opposite%20Shree%20Krishna%20Centre%2C%20Across%20Crossword%2C%20Mithakali%20Six%20Roads%2C%20Navrangpura%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/aureate-el-dorado-navrangpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,700,,7 AM to 11 PM (Mon-Sun),"Chinese, North Indian, Continental","El Dorado, Opposite Shree Krishna Centre, Across Crossword, Mithakali Six Roads, Navrangpura, Ahmedabad",Very Good,['Casual Dining'],"Navrangpura, Ahmedabad",491.0,,,Navrangpura,"['Lunch', 'Cash', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Breakfast', 'Indoor Seating', 'Air Conditioned', 'Buffet', 'Axis Bank - Dining Delights', 'Pure Veg']",0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,Ahmedabad,800,2.0,Radhika's Authentic South Indian Food,https://www.google.com/maps/search/?api=1&query=Radhika%27s%20Authentic%20South%20Indian%20Food%2C%2012A%2C%20Camps%20Corner%202%2C%20Opposite%20Prahlad%20Nagar%20Garden%2C%20Prahlad%20Nagar%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/radhikas-authentic-south-indian-food-prahlad-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,600,,"8:15AM to 11PM (Mon, Wed, Thu, Fri, Sat, Sun), 10:30AM to 11PM (Tue)",South Indian,"12A, Camps Corner 2, Opposite Prahlad Nagar Garden, Prahlad Nagar, Ahmedabad",Very Good,['Casual Dining'],"Prahlad Nagar, Ahmedabad",399.0,,,Prahlad Nagar,"['Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Lunch', 'Delivery', 'Breakfast', 'No Alcohol Available', 'Dinner', 'Air Conditioned', 'Indoor Seating', 'Table Reservation Not Required', 'Pure Veg']",0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.9,Ahmedabad,801,1.0,Hari Om Dabeli,https://www.google.com/maps/search/?api=1&query=Hari%20Om%20Dabeli%2C%20Ground%20Floor%2C%20Vallabh%20Tower%2C%20Gurukul%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/hari-om-dabeli-gurukul?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,200,,9:30 AM to 10:15 PM,"Fast Food, Street Food","Ground Floor, Vallabh Tower, Gurukul, Ahmedabad",Good,['Quick Bites'],"Gurukul, Ahmedabad",550.0,,,Gurukul,"['Debit Card', 'Breakfast', 'Delivery', 'Credit Card', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Digital Payments Accepted', 'Pure Veg', 'Free Parking']",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.8,Ahmedabad,802,1.0,Jay Bhavani Vadapav,https://www.google.com/maps/search/?api=1&query=Jay%20Bhavani%20Vadapav%2C%204%2C%20Kasturi%20Complex%2C%20Judges%20Bungalow%20Road%2C%20Bodakdev%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/jay-bhavani-vadapav-bodakdev?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,300,,8am – 1:30am (Mon-Sun),"Fast Food, Chinese, South Indian","4, Kasturi Complex, Judges Bungalow Road, Bodakdev, Ahmedabad",Good,['Quick Bites'],"Bodakdev, Ahmedabad",458.0,,0,Bodakdev,"['Delivery', 'Takeaway Available', 'Breakfast', 'No Alcohol Available', 'Cash', 'Indoor Seating', 'Outdoor Seating', 'Pure Veg']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.8,Ahmedabad,803,2.0,Hotel Moti Mahal,https://www.google.com/maps/search/?api=1&query=Hotel%20Moti%20Mahal%2C%20S.G.%20Road%2C%20Near%20Sarkhej-Sanand%20Circle%2C%20Sarkhej%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/hotel-moti-mahal-sarkhej?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,600,,8 AM to 1 AM,"North Indian, Chinese","S.G. Road, Near Sarkhej-Sanand Circle, Sarkhej, Ahmedabad",Good,['Casual Dining'],"Sarkhej, Ahmedabad",400.0,,,Sarkhej,"['Dinner', 'Cash', 'Takeaway Available', 'Breakfast', 'Lunch', 'Delivery', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Air Conditioned']",0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.8,Ahmedabad,804,3.0,Autograph - Armoise Hotel,https://www.google.com/maps/search/?api=1&query=Autograph%20-%20Armoise%20Hotel%2C%20Armoise%20Hotel%2C%20Behind%20Navarangpura%20Bus%20Stand%2C%20Off%20C%20G%20Road%2C%20C%20G%20Road%2C%20Ahmedabad,https://www.zomato.com/autograph?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,900,,"7:30 AM to 10:30 AM, 11:30 AM to 3 PM, 7 PM to 11 PM","North Indian, Continental, Italian","Armoise Hotel, Behind Navarangpura Bus Stand, Off C G Road, C G Road, Ahmedabad",Good,['Casual Dining'],"Armoise Hotel, C G Road, Ahmedabad",327.0,,380009,"Armoise Hotel, C G Road","['Dinner', 'Delivery', 'Breakfast', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Digital Payments Accepted', 'Axis Bank - Dining Delights', 'Wheelchair Accessible', 'Pure Veg', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', 'Wifi', 'Buffet', 'Valet Parking Available']",0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
3.9,Ahmedabad,805,1.0,Egger's cafe,https://www.google.com/maps/search/?api=1&query=Egger%27s%20cafe%2C%20Shop%20No.%2028%2C%20Ground%20floor%2C%20Indraprastha%20Complex%2C%20Near%20Himalaya%20Mall%2C%20Drive%20In%20Road%2C%20Gurukul%2C%20Ahmedabad,https://www.zomato.com/eggers-cafe?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,250,,8:30am – 11pm (Mon-Sun),Fast Food,"Shop No. 28, Ground floor, Indraprastha Complex, Near Himalaya Mall, Drive In Road, Gurukul, Ahmedabad",Good,['Quick Bites'],"Gurukul, Ahmedabad",335.0,,380052,Gurukul,"['No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Breakfast', 'Outdoor Seating', 'Indoor Seating', 'Digital Payments Accepted']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.7,Ahmedabad,806,2.0,McDonald's,https://www.google.com/maps/search/?api=1&query=McDonald%27s%2C%20Ground%20Floor%2C%20City%20Plus%20Multiplex%2C%20Akash%20Ganga%20Enclave%2C%20Kankaria%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/mcdonalds-1-kankaria?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,500,,10 AM to 11 PM,"Burger, Fast Food","Ground Floor, City Plus Multiplex, Akash Ganga Enclave, Kankaria, Ahmedabad",Good,['Quick Bites'],"Kankaria, Ahmedabad",374.0,,,Kankaria,"['Delivery', 'Cash', 'Lunch', 'Debit Card', 'Breakfast', 'Dinner', 'Credit Card', 'Takeaway Available', 'Air Conditioned', 'Indoor Seating', 'Sodexo', 'Digital Payments Accepted']",0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.1,Ahmedabad,807,3.0,Artisan - Regenta  Antarim,https://www.google.com/maps/search/?api=1&query=Artisan%20-%20Regenta%20%20Antarim%2C%20Regenta%20Central%20Antarim%2C%20Between%20Girish%20Coldrink%20and%20Xaviers%20Corner%2C%20Off%20CG%20Road%2C%20Navrangpura%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/artisan-regenta-antarim-navrangpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,1000,,24 Hours (Mon-Sun),"North Indian, Continental","Regenta Central Antarim, Between Girish Coldrink and Xaviers Corner, Off CG Road, Navrangpura, Ahmedabad",Very Good,['Casual Dining'],"Navrangpura, Ahmedabad",261.0,,380009,Navrangpura,"['Credit Card', 'Breakfast', 'Debit Card', 'Lunch', 'Delivery', 'Dinner', 'Cash', 'Takeaway Available', 'Valet Parking Available', 'Free Wifi', 'Air Conditioned', 'Wheelchair Accessible', 'All Day Breakfast', 'Buffet', 'Indoor Seating', 'Digital Payments Accepted', 'Wifi']",0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
3.7,Ahmedabad,808,2.0,McDonald's,https://www.google.com/maps/search/?api=1&query=McDonald%27s%2C%208-14%2CCity%20Square%20Complex%2C%20Opposite%20Science%20City%2C%20Sola%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/mcdonalds-sola?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,500,,9 AM to 1 AM,"Burger, Fast Food","8-14,City Square Complex, Opposite Science City, Sola, Ahmedabad",Good,['Quick Bites'],"Sola, Ahmedabad",321.0,,,Sola,"['Takeaway Available', 'Breakfast', 'Lunch', 'Delivery', 'Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Air Conditioned', 'Wifi', 'Indoor Seating']",0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3.7,Ahmedabad,809,3.0,24/7 All Day Dining Coffee Shop - The Metropole Hotel,https://www.google.com/maps/search/?api=1&query=24/7%20All%20Day%20Dining%20Coffee%20Shop%20-%20The%20Metropole%20Hotel%2C%20The%20Metropole%20Hotel%2C%20Near%20RTO%20Circle%2C%20Subhash%20Bridge%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/24-7-all-day-dining-coffee-shop-the-metropole-hotel-subhash-bridge?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,900,,24 Hours (Mon-Sun),"North Indian, Chinese, Continental","The Metropole Hotel, Near RTO Circle, Subhash Bridge, Ahmedabad",Good,['Casual Dining'],"The Metropole Hotel, Ahmedabad",271.0,,380027,The Metropole Hotel,"['No Alcohol Available', 'Dinner', 'Takeaway Available', 'Breakfast', 'Debit Card', 'Lunch', 'Cash', 'Delivery', 'Credit Card', 'Valet Parking Available', 'Air Conditioned', 'Wifi', 'Indoor Seating', 'Table booking recommended', 'Buffet']",0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
